country,year,total_energy_twh,per_capita_energy_kwh,renewable_share_pct,fossil_dependency_pct,industrial_energy_pct,household_energy_pct,carbon_emissions_mt,energy_price,renewable_ratio,fossil_ratio,other_sector_pct,pollution_score,green_dominance
Germany,2004,6432.06,19139.74,22.93,64.99,25.49,26.5,292.59,0.37,0.23,0.65,48.01,0.0455,0.35
Brazil,2021,4611.49,26590.88,18.66,39.18,20.06,20.97,3160.72,0.19,0.19,0.39,58.97,0.6854,0.49
Russia,2005,4632.02,36824.18,79.41,30.87,23.72,20.87,3550.73,0.2,0.79,0.31,55.41,0.7666,2.55
Australia,2013,261.43,2848.65,35.71,35.8,35.2,29.05,2875.77,0.31,0.36,0.36,35.75,11.0002,1.00
Germany,2003,1823.23,12430.62,41.94,15.7,33.16,17.56,2373.98,0.41,0.42,0.16,49.28,1.3021,2.63
Canada,2021,4936.29,41691.32,23.78,54.37,54.96,22.13,350.92,0.37,0.24,0.54,22.91,0.0711,0.44
Russia,2018,8244.27,43168.54,41.15,22.24,23.34,37.76,106.2,0.06,0.41,0.22,38.90,0.0129,1.86
China,2022,2859.4,18961.07,24.66,63.4,37.71,32.66,1745.04,0.4,0.25,0.63,29.63,0.6103,0.40
Canada,2006,5274.17,19055.65,61.6,23.3,58.31,21.5,3867.7,0.45,0.62,0.23,20.19,0.7333,2.70
China,2003,3515.12,37966.4,47.4,25.97,40.12,16.91,3254.03,0.09,0.47,0.26,42.97,0.9257,1.81
China,2001,1137.56,15105.98,71.99,77.01,25.3,29.77,670.14,0.4,0.72,0.77,44.93,0.5891,0.94
Russia,2006,9587.15,6296.16,31.58,17.38,31.65,34.23,3455.3,0.16,0.32,0.17,34.12,0.3604,1.88
China,2002,8561.27,13248,47.98,44.92,45.07,35.82,2895.83,0.13,0.48,0.45,19.11,0.3382,1.07
Japan,2014,877.08,19673.56,27.06,14.39,20.48,26.93,875.28,0.29,0.27,0.14,52.59,0.9979,1.93
USA,2000,7225.89,3084.13,84.43,16.33,58.72,25.5,3788.74,0.3,0.84,0.16,15.78,0.5243,5.25
Japan,2001,3541.04,24194.67,49.36,54.35,42.68,31.59,4160.01,0.26,0.49,0.54,25.73,1.1748,0.91
USA,2009,9949.01,37130.37,19.74,54.15,48.17,15.27,1201.16,0.46,0.20,0.54,36.56,0.1207,0.37
UK,2015,3093.75,25930.38,28.19,23.52,39.96,35.56,3197.64,0.16,0.28,0.24,24.48,1.0336,1.17
UK,2024,2463.51,4058.82,12.05,71.07,58.32,12.22,1921.76,0.32,0.12,0.71,29.46,0.7801,0.17
China,2014,5722.12,22287.41,7.36,59.15,43.57,28.09,339.38,0.23,0.07,0.59,28.34,0.0593,0.12
Australia,2023,8367.75,35590.78,49.7,31.04,46.48,27.69,4313.7,0.44,0.50,0.31,25.83,0.5155,1.61
Australia,2014,2005.94,3375.78,33.66,27.39,54.43,19.32,4112.69,0.11,0.34,0.27,26.25,2.0503,1.26
USA,2013,7123.09,3462.44,86.92,62.8,54.46,11.06,1623.82,0.09,0.87,0.63,34.48,0.2280,1.38
Canada,2021,707.93,18844.77,19.56,61.35,21.13,31.54,2680.95,0.5,0.20,0.61,47.33,3.7870,0.33
Russia,2013,9197.45,10150.72,72.48,20.42,31.33,10.73,2586.23,0.31,0.72,0.20,57.94,0.2812,3.60
China,2005,902.64,46771.65,31.86,34.44,29.85,15.39,928.42,0.46,0.32,0.34,54.76,1.0286,0.94
Russia,2013,9150.89,29276.51,24,25.17,20.27,26.33,771.09,0.23,0.24,0.25,53.40,0.0843,0.96
Japan,2016,4958.99,14722.61,87.42,30.59,55.07,38.2,4229.13,0.32,0.87,0.31,6.73,0.8528,2.81
Australia,2017,4536.1,35386.45,73.22,30.13,32.69,11.98,4343.42,0.36,0.73,0.30,55.33,0.9575,2.43
Brazil,2019,9735.74,19058.99,58.6,78.32,33.88,27.36,3639.64,0.49,0.59,0.78,38.76,0.3738,0.76
Japan,2018,9904.8,7039.72,64.26,62.51,23.98,19.87,410.19,0.1,0.64,0.63,56.15,0.0414,1.02
Japan,2016,6536.76,12243,89.27,64.6,59.59,30.08,4550.25,0.11,0.89,0.65,10.33,0.6961,1.37
USA,2015,1358.48,32315.99,55.42,29.42,53.05,38.59,4904.73,0.29,0.55,0.29,8.36,3.6105,1.90
India,2007,5111.08,3067.87,13.66,10.04,42.87,18.06,3889.29,0.08,0.14,0.10,39.07,0.7610,1.40
Japan,2006,5338.71,13998.11,10.51,14.07,50.88,38.68,1799.39,0.38,0.11,0.14,10.44,0.3370,0.79
China,2019,5193.02,10811.42,61.66,48.71,51.08,36.12,2058.59,0.5,0.62,0.49,12.80,0.3964,1.27
Germany,2011,5737.97,10456.19,60.9,29.98,46.27,28.21,4354.7,0.42,0.61,0.30,25.52,0.7589,2.03
Germany,2008,285.37,34296.74,68.59,23.51,26.96,32.75,1436.92,0.17,0.69,0.24,40.29,5.0353,2.88
China,2013,7141.15,41377.94,14.25,13.47,48.81,35.95,752.2,0.41,0.14,0.13,15.24,0.1053,1.08
India,2019,7152.7,35935.4,85.32,71.31,42.78,34.1,4122.88,0.33,0.85,0.71,23.12,0.5764,1.20
India,2000,1243.15,32463.53,51.85,52.01,48.96,19.8,1007,0.1,0.52,0.52,31.24,0.8100,1.00
USA,2009,5745.37,45864.36,60.21,17.52,41.74,34.38,4541.13,0.3,0.60,0.18,23.88,0.7904,3.33
Australia,2016,5726.78,3390.42,7.96,63.65,58.25,19.41,2998.63,0.45,0.08,0.64,22.34,0.5236,0.13
Russia,2016,6856.26,8790.41,86.68,62.91,45.08,36.01,2799.08,0.18,0.87,0.63,18.91,0.4083,1.38
India,2016,945.44,21013.14,52.82,30.26,42.95,17.66,3889.96,0.35,0.53,0.30,39.39,4.1144,1.77
Brazil,2003,6302.38,18936.36,52.89,23.19,53.71,27.17,131.5,0.07,0.53,0.23,19.12,0.0209,2.30
USA,2016,2879.44,21193.55,85.2,66.98,35.17,30.79,3582.02,0.43,0.85,0.67,34.04,1.2440,1.27
UK,2017,5119.33,10719.52,83.99,33.07,32.63,22.77,3012.55,0.14,0.84,0.33,44.60,0.5885,2.55
Canada,2019,7755.9,7900.41,23.73,69.32,40.13,33.49,2642.71,0.32,0.24,0.69,26.38,0.3407,0.35
UK,2022,7085.89,25705.07,84.14,13.06,43.38,37.76,1125.76,0.29,0.84,0.13,18.86,0.1589,6.46
USA,2001,1277.14,46438.6,67.61,44.95,28.82,15.59,4155.7,0.3,0.68,0.45,55.59,3.2539,1.51
Japan,2007,5952.73,19902.49,6.61,22.57,47.29,11,1290.72,0.16,0.07,0.23,41.71,0.2168,0.30
Russia,2012,9694.25,2645.98,25.39,57.04,52.09,28.8,2474.38,0.3,0.25,0.57,19.11,0.2552,0.44
Canada,2022,1652.02,35455.28,40.1,79.8,43.09,28.07,832.5,0.32,0.40,0.80,28.84,0.5039,0.50
UK,2024,8543.78,14909.69,54.54,38.88,40.92,20.24,4869.87,0.24,0.55,0.39,38.84,0.5700,1.41
Canada,2021,7055.23,12632.2,64.61,17.02,31.79,33.56,1012.94,0.33,0.65,0.17,34.65,0.1436,3.82
Brazil,2019,7762.63,16550.77,22.87,32.24,56.38,34.78,4025.93,0.14,0.23,0.32,8.84,0.5186,0.72
Brazil,2021,2891.39,36328.87,76.12,72.41,50.18,19.96,1352.24,0.28,0.76,0.72,29.86,0.4677,1.06
Brazil,2014,2950.1,41031.56,76.89,63.6,39.21,30.47,1317.41,0.37,0.77,0.64,30.32,0.4466,1.20
USA,2019,9069.59,29608.78,58.97,26.25,46.36,29.26,2137.47,0.22,0.59,0.26,24.38,0.2357,2.27
Russia,2022,3662.34,16462.7,83.29,76.75,33.48,20.28,4236.95,0.24,0.83,0.77,46.24,1.1569,1.08
USA,2008,723.85,15868.67,74.1,53.55,22.39,39.07,3453.41,0.12,0.74,0.54,38.54,4.7709,1.37
Germany,2002,6045.91,6653.26,23.84,21.76,28.16,20.39,4364.59,0.33,0.24,0.22,51.45,0.7219,1.09
Japan,2002,1335.69,46698.4,72.89,50.06,23.18,28.61,283.7,0.11,0.73,0.50,48.21,0.2124,1.46
Japan,2001,7986.3,32087.9,86.02,41.59,40.33,21.4,4780.68,0.28,0.86,0.42,38.27,0.5986,2.05
Brazil,2000,6453.29,1835.24,16.7,67.38,44.88,10.35,431.83,0.14,0.17,0.67,44.77,0.0669,0.25
Germany,2013,8759.79,33287.17,88.19,34.09,35.22,12.75,3619.27,0.14,0.88,0.34,52.03,0.4132,2.59
India,2016,7869.89,22634.09,7.12,71.25,41.21,16.97,1075.51,0.09,0.07,0.71,41.82,0.1367,0.10
India,2012,1209.93,48641.62,49.38,66.84,23.42,34.37,4212.18,0.21,0.49,0.67,42.21,3.4813,0.73
Brazil,2018,3872.6,41043.91,70.78,57.22,50.8,23.26,4318.69,0.44,0.71,0.57,25.94,1.1152,1.25
UK,2022,7768.15,8980.13,72.19,28.1,21.31,27.66,2778.69,0.32,0.72,0.28,51.03,0.3577,2.57
USA,2014,4231.68,36145.5,67.45,77.92,45.38,38.32,2044.21,0.4,0.67,0.78,16.30,0.4831,0.86
Brazil,2024,9726.42,24535.52,49.99,48.41,37.33,14.41,3977.19,0.1,0.50,0.48,48.26,0.4089,1.04
Australia,2013,7383.83,9758.74,60.33,73.53,27.35,35.85,4376.46,0.19,0.60,0.74,36.80,0.5927,0.81
Canada,2001,253.45,35087.63,64.49,25.1,40.92,21.38,3704.39,0.22,0.64,0.25,37.70,14.6159,2.56
Japan,2006,8811.86,27595.69,47.04,78.84,51.24,20.12,4539.24,0.44,0.47,0.79,28.64,0.5151,0.59
India,2016,1097.97,2003.51,55.63,67.12,36.54,28.77,3151.33,0.35,0.56,0.67,34.69,2.8701,0.84
China,2017,1491.18,32506.1,76.94,76.45,34.71,36.96,3368.84,0.27,0.77,0.76,28.33,2.2592,1.01
India,2005,7371.47,31931.86,31.59,24.87,25.7,20.46,2880.72,0.19,0.32,0.25,53.84,0.3908,1.28
Japan,2020,8663.19,7632.22,49.47,40.15,43.78,32.84,2466.4,0.39,0.49,0.40,23.38,0.2847,1.23
Canada,2007,5409.86,17774.89,5.72,16.83,53.12,10.58,3291.56,0.45,0.06,0.17,36.30,0.6084,0.35
Japan,2001,2961.59,29502,63.43,19.59,42.45,28.69,2827.72,0.29,0.63,0.20,28.86,0.9548,3.15
China,2000,3578.02,7369.76,21.61,29.88,26.6,28.92,3669.64,0.07,0.22,0.30,44.48,1.0256,0.73
Brazil,2015,3494.6,42709.81,45.89,76.61,46.45,26.68,4674.46,0.17,0.46,0.77,26.87,1.3376,0.60
Germany,2006,3334.11,1860.56,22.87,56.7,21.21,38.13,1896.58,0.39,0.23,0.57,40.66,0.5688,0.40
China,2021,2504.81,5590.45,7,32.02,53.52,38.16,2085.28,0.22,0.07,0.32,8.32,0.8325,0.22
Japan,2023,6127.78,6247.29,46.07,76.82,56.86,20.26,124.42,0.33,0.46,0.77,22.88,0.0203,0.60
Japan,2010,9014.01,26641.3,41.11,61.78,43.88,23.69,2658.82,0.29,0.41,0.62,32.43,0.2950,0.66
Australia,2014,3140.12,31195.64,41.14,73.49,55.27,33.77,700.43,0.46,0.41,0.73,10.96,0.2231,0.56
Australia,2012,1948.27,20485.17,22.75,74.91,23.38,35.32,3594.2,0.19,0.23,0.75,41.30,1.8448,0.31
Russia,2023,8401.92,14789.01,85.51,62.55,29.13,22.54,3908.96,0.25,0.86,0.63,48.33,0.4652,1.37
Australia,2001,7443.65,40561.21,5.3,27.02,32.69,20.47,3627.57,0.08,0.05,0.27,46.84,0.4873,0.19
USA,2013,9315.29,3880.16,80.78,79.76,50.93,34.62,2755.89,0.41,0.81,0.80,14.45,0.2958,1.01
Germany,2023,1738.65,14374.45,67.64,32.76,39.37,21.31,2694.38,0.2,0.68,0.33,39.32,1.5497,2.06
Canada,2005,1528.09,2436.22,19.63,57.02,33.93,22.16,3250.44,0.37,0.20,0.57,43.91,2.1271,0.35
China,2008,5460.15,1187.56,45.14,69.14,26.32,14.07,2795.77,0.05,0.45,0.69,59.61,0.5120,0.65
Japan,2006,6182.89,17992.3,89.05,22.26,52.43,26.29,3763.94,0.44,0.89,0.22,21.28,0.6088,4.05
Russia,2017,4853.72,10143.77,59.71,52.63,20.82,19.79,4477.91,0.49,0.60,0.53,59.39,0.9226,1.13
Russia,2023,6029.77,13784.11,15.83,36.26,33.49,27.72,2703.84,0.26,0.16,0.36,38.79,0.4484,0.44
Canada,2008,1885.76,41136.88,43.9,27.1,29.71,23.45,596.19,0.27,0.44,0.27,46.84,0.3162,1.63
Germany,2022,4848.18,8567.51,44.8,10.82,25.16,32.44,698.61,0.33,0.45,0.11,42.40,0.1441,4.09
China,2003,6615.12,39121.55,73.19,71.04,26.88,18.33,1910.8,0.49,0.73,0.71,54.79,0.2889,1.03
India,2008,4383.79,33915.01,82.87,19.51,39.75,15.16,2506.65,0.3,0.83,0.20,45.09,0.5718,4.15
Australia,2003,6826.53,16659.05,11.99,71.47,37.04,31.09,1164,0.08,0.12,0.71,31.87,0.1705,0.17
Brazil,2011,4566.79,27554.53,31.69,52.05,40.73,21.52,2291.11,0.3,0.32,0.52,37.75,0.5017,0.62
Russia,2003,3402.64,22499.56,30.37,53.47,49.1,26.91,721.88,0.24,0.30,0.53,23.99,0.2122,0.57
Australia,2024,3105.69,6855.57,89.66,68.01,55.69,38.23,1242.11,0.39,0.90,0.68,6.08,0.3999,1.32
Australia,2023,4167.93,45405.67,52.53,45.66,24.74,24.52,3683.1,0.19,0.53,0.46,50.74,0.8837,1.15
USA,2019,328.59,28696.09,79.79,35.01,23.31,14.57,4928.57,0.47,0.80,0.35,62.12,14.9991,2.29
Germany,2013,6718.4,44071.88,41.21,19.72,32.81,22.8,971.71,0.41,0.41,0.20,44.39,0.1446,2.05
Brazil,2023,8466.55,41279.41,66.43,49.93,41.85,24.36,1728.53,0.2,0.66,0.50,33.79,0.2042,1.32
India,2023,3610.81,4448.91,29.36,48.72,24,32.98,1785.9,0.21,0.29,0.49,43.02,0.4946,0.59
Japan,2006,555.73,10759.9,82.5,30.57,48.64,15.86,1155.46,0.28,0.83,0.31,35.50,2.0792,2.68
USA,2012,9869.08,7690.43,43.69,52,42.24,20.41,1060.08,0.09,0.44,0.52,37.35,0.1074,0.85
Australia,2021,2710.61,41623.59,73.32,40.76,49.94,11.5,701.89,0.36,0.73,0.41,38.56,0.2589,1.78
Australia,2007,1353.55,43191.11,26.74,66.39,34.32,31.06,4542.2,0.32,0.27,0.66,34.62,3.3558,0.41
UK,2022,3760.55,26634.59,63.96,49.16,36.04,32.32,3264.39,0.19,0.64,0.49,31.64,0.8681,1.31
Brazil,2004,7411.71,5656.81,39.44,75.36,52.3,23.72,1487.82,0.34,0.39,0.75,23.98,0.2007,0.52
Brazil,2011,3009.77,7213.02,7.67,46.26,30.68,26.15,1327.57,0.09,0.08,0.46,43.17,0.4411,0.17
UK,2012,5789.56,40770.67,40.11,72.12,35.26,32.49,2969.13,0.48,0.40,0.72,32.25,0.5128,0.56
Brazil,2019,4214.04,46494.91,51.75,46.44,20.54,18.05,3501.25,0.08,0.52,0.46,61.41,0.8309,1.13
Australia,2013,1265.86,10374.05,17.9,49.06,42.21,28.21,1302.39,0.2,0.18,0.49,29.58,1.0289,0.37
Russia,2017,3369.84,1051.31,20.63,35.68,54.06,38.92,1768.46,0.49,0.21,0.36,7.02,0.5248,0.58
China,2023,7276.22,16882.17,44.51,38.01,21.12,29.74,1488.53,0.23,0.45,0.38,49.14,0.2046,1.18
Australia,2024,6158.84,2009.72,34.13,75.32,44.55,12.34,484.16,0.45,0.34,0.75,43.11,0.0786,0.45
USA,2019,1285.81,41484.76,42.46,25.63,53.82,18.71,1963.32,0.12,0.42,0.26,27.47,1.5269,1.62
Germany,2003,1716.89,24829.86,44.17,18.5,39.76,25.57,2691.38,0.08,0.44,0.19,34.67,1.5676,2.32
UK,2020,6443.26,32272.11,16.91,68.11,32.52,12.18,3294.06,0.1,0.17,0.68,55.30,0.5112,0.25
India,2017,8152.81,20868.5,20.4,50.38,59.86,30.3,2112.85,0.49,0.20,0.50,9.84,0.2592,0.40
Japan,2006,3559.8,17602.62,77.09,29.93,22.59,29.63,4917.68,0.09,0.77,0.30,47.78,1.3814,2.57
India,2014,5993.58,11498.92,18.83,40.27,28.42,36.29,3147.9,0.34,0.19,0.40,35.29,0.5252,0.48
Australia,2020,1789.37,38641.36,61.6,46.74,55.41,25,4438.59,0.25,0.62,0.47,19.59,2.4805,1.32
USA,2005,3182.63,34929.61,40.57,51.45,31.89,30.76,4584.14,0.44,0.41,0.51,37.35,1.4404,0.80
Australia,2015,300.68,18356.08,87.3,67.47,52.79,15.46,4115.93,0.18,0.87,0.67,31.75,13.6887,1.30
Germany,2019,7705.93,16395.25,10.62,37.6,33.33,10.09,1386.43,0.06,0.11,0.38,56.58,0.1799,0.29
Russia,2023,4070,561.52,75.58,57.36,52.48,15.17,2184.82,0.39,0.76,0.57,32.35,0.5368,1.33
Japan,2007,8179.64,3645.83,46.77,68.43,47.43,11.87,51.91,0.31,0.47,0.68,40.70,0.0063,0.69
Germany,2020,7112.89,31351.15,5.45,69.06,38.74,22.83,2284.46,0.25,0.05,0.69,38.43,0.3212,0.07
UK,2015,8304.57,25973.06,27.41,27.8,40.92,24.05,1504.08,0.2,0.27,0.28,35.03,0.1811,0.96
UK,2021,2928.02,22022.76,39.65,34.51,27.11,29.33,603.89,0.45,0.40,0.35,43.56,0.2062,1.14
Australia,2015,1932.58,41461.36,31.71,51.64,24.64,14.22,4201.01,0.1,0.32,0.52,61.14,2.1738,0.62
USA,2002,9721.87,25442.96,35.81,72,48.68,16.44,3383.56,0.11,0.36,0.72,34.88,0.3480,0.50
Germany,2016,7201.55,19532.43,82.92,65.33,53.94,33.95,4995.56,0.06,0.83,0.65,12.11,0.6937,1.28
Canada,2008,8357.02,8482.19,35.68,50.88,48.88,27.3,2517.02,0.08,0.36,0.51,23.82,0.3012,0.71
USA,2024,230.02,41124.06,40.6,78.86,56.51,10.88,1687,0.44,0.41,0.79,32.61,7.3341,0.52
Russia,2002,3609.17,29024.29,69.7,40.73,55.6,35.45,1355.87,0.41,0.70,0.41,8.95,0.3757,1.71
UK,2019,7453.89,5076.77,72.48,68.97,51.13,28.89,2205.04,0.1,0.72,0.69,19.98,0.2958,1.04
Australia,2006,872.03,32620.47,12.15,67.29,55.93,15.6,1583.87,0.4,0.12,0.67,28.47,1.8163,0.18
Brazil,2017,5716.67,21541,64.85,73.56,26.69,17.56,4954.25,0.34,0.65,0.74,55.75,0.8666,0.88
UK,2011,4347.82,40663.62,46.02,79.14,49.25,26.61,954.83,0.22,0.46,0.79,24.14,0.2196,0.58
Japan,2018,274.4,45986.27,16.38,44.7,50.15,26.82,144.69,0.09,0.16,0.45,23.03,0.5273,0.36
China,2015,2436.16,30223.06,27.5,23.69,26.16,34.16,693.5,0.32,0.28,0.24,39.68,0.2847,1.17
Brazil,2021,2919.44,36714.83,8.83,42.26,56.38,20.76,4463.09,0.43,0.09,0.42,22.86,1.5287,0.21
Australia,2023,1207.41,3301.25,35.62,69.77,20.35,26.48,3484.9,0.24,0.36,0.70,53.17,2.8863,0.51
Canada,2016,6352.22,28232.65,26.71,68.53,37.38,27.48,3930.66,0.24,0.27,0.69,35.14,0.6188,0.39
Brazil,2019,2499.74,37889.33,37.48,33.52,20.86,26.76,1636.33,0.42,0.37,0.34,52.38,0.6546,1.09
Japan,2014,2848.43,25089.73,54.33,13.31,40.93,12.19,3132.38,0.14,0.54,0.13,46.88,1.0997,4.15
USA,2000,8992.56,29880.73,67.25,45.69,36.49,22.34,3554.1,0.13,0.67,0.46,41.17,0.3952,1.46
Canada,2001,4724.52,44997.94,56.45,43.19,44.92,20.17,1665.76,0.36,0.56,0.43,34.91,0.3526,1.30
UK,2007,3982.07,10305.93,62.66,16,50.66,39.78,3636.41,0.35,0.63,0.16,9.56,0.9132,3.94
Canada,2021,7266.32,5363.2,78.58,65.64,50.74,23.97,3166.81,0.46,0.79,0.66,25.29,0.4358,1.20
Germany,2024,9105.18,34686.86,79.28,29.85,48.89,23.06,1516.36,0.2,0.79,0.30,28.05,0.1665,2.63
Japan,2001,347.86,41231.02,78.16,55.2,24.08,24.51,311.64,0.14,0.78,0.55,51.41,0.8959,1.42
Brazil,2018,4537.56,42599.26,18.02,17.1,36.7,37.58,1227.43,0.24,0.18,0.17,25.72,0.2705,1.06
Germany,2008,6146.74,32261.4,26.34,70.25,52.64,28.34,3116.7,0.22,0.26,0.70,19.02,0.5070,0.37
Canada,2008,3253.77,41744.06,47.7,61.75,46.17,21.67,3015.2,0.47,0.48,0.62,32.16,0.9267,0.77
Germany,2012,7746.84,35182.88,35.49,37.19,47.24,37.38,2562.86,0.46,0.35,0.37,15.38,0.3308,0.95
India,2005,9717.62,4825.16,16.19,54.06,29.08,37.9,1294.8,0.24,0.16,0.54,33.02,0.1332,0.30
Japan,2014,9439.93,38221.15,29.46,23.12,33,17.93,2250.46,0.24,0.29,0.23,49.07,0.2384,1.26
Russia,2018,2733.23,9378.3,87.91,78.98,58.23,21.8,763.02,0.25,0.88,0.79,19.97,0.2792,1.11
USA,2020,2340.75,12212.16,34.49,65.73,53.88,38.99,3328.8,0.38,0.34,0.66,7.13,1.4221,0.52
Canada,2014,9579.16,20035.21,40.61,65.23,26.6,26.23,4352.34,0.3,0.41,0.65,47.17,0.4544,0.63
Japan,2017,4640.42,16071.07,5.54,20.74,41.79,22.95,2345.25,0.18,0.06,0.21,35.26,0.5054,0.29
Russia,2006,2162.15,16421.76,66.15,11.24,39.62,15.86,1104.34,0.4,0.66,0.11,44.52,0.5108,6.00
Russia,2010,7099.27,8878.35,40.15,50.98,37.75,21.53,4148.04,0.46,0.40,0.51,40.72,0.5843,0.78
Australia,2007,2915.76,15046.62,13.77,20.09,38.82,28.94,1599.74,0.37,0.14,0.20,32.24,0.5487,0.70
Germany,2005,2745.75,1473.3,87.33,64.63,45.72,11.16,2990.14,0.14,0.87,0.65,43.12,1.0890,1.34
Russia,2007,8804.57,23909.09,71.08,39.13,58.69,12.5,423.34,0.41,0.71,0.39,28.81,0.0481,1.82
India,2001,1708.54,38545.25,66.72,33.7,55.01,10.16,3603.79,0.5,0.67,0.34,34.83,2.1093,1.97
Japan,2018,737.49,43181.24,86.42,15.16,55.01,16.57,2330.32,0.36,0.86,0.15,28.42,3.1598,5.73
China,2015,2764.95,41111.21,39.64,79.72,48.14,15.49,2145.58,0.16,0.40,0.80,36.37,0.7760,0.50
China,2006,6108.76,21114.66,66.08,76.92,20.7,35.52,4677.44,0.05,0.66,0.77,43.78,0.7657,0.86
Canada,2009,1318.57,36656.11,22.53,19.21,37.62,15.56,2482.87,0.22,0.23,0.19,46.82,1.8830,1.21
UK,2011,4768.79,14750.59,64.26,33.3,40.45,29.84,132.92,0.26,0.64,0.33,29.71,0.0279,1.94
Germany,2016,6310.64,3250.34,6.2,37.36,53.7,13.55,4801.11,0.46,0.06,0.37,32.75,0.7608,0.16
UK,2006,8502.5,33960.59,15.74,30.78,56.91,27.81,110.45,0.33,0.16,0.31,15.28,0.0130,0.52
Russia,2021,2375.71,32615.41,41.15,75.41,38.06,23.07,2702.55,0.18,0.41,0.75,38.87,1.1376,0.55
Japan,2007,8191.73,40180.66,6.03,60.49,32.02,22.26,3186.31,0.36,0.06,0.60,45.72,0.3890,0.10
Canada,2006,2425.57,30997.26,44.27,76.91,33.49,35.7,4477.7,0.09,0.44,0.77,30.81,1.8460,0.57
Brazil,2003,6799.99,8266.14,49.44,71.22,43.15,15.03,3412.1,0.15,0.49,0.71,41.82,0.5018,0.69
Russia,2002,4363.67,42731.54,57.84,62.82,31,27.86,4065.11,0.39,0.58,0.63,41.14,0.9316,0.92
Germany,2018,1235.34,31549.01,13.53,58.79,56.43,34.66,3861.12,0.18,0.14,0.59,8.91,3.1256,0.24
China,2014,7171.21,40476.68,20.39,70.63,36.75,31.42,1107,0.06,0.20,0.71,31.83,0.1544,0.28
Australia,2003,2255.85,38818.3,57.13,57.89,59.6,39.5,3517.32,0.27,0.57,0.58,0.90,1.5592,0.98
Japan,2024,1848.57,15244.29,60.95,23.21,24.38,10.06,3206.03,0.35,0.61,0.23,65.56,1.7343,2.65
USA,2008,3647.4,4190.37,7.2,55.37,27.52,36.53,1257.66,0.41,0.07,0.55,35.95,0.3448,0.13
UK,2012,6567.57,9236.97,50.93,46.05,40.46,28.4,685.24,0.19,0.51,0.46,31.14,0.1043,1.11
Canada,2017,2416.57,5096.69,71.72,78.73,54.73,10.07,3770.61,0.24,0.72,0.79,35.20,1.5603,0.91
UK,2020,1918.25,12548.92,10.87,45.7,34.16,23.96,4857.08,0.3,0.11,0.46,41.88,2.5320,0.24
Japan,2015,198.54,23246.85,40.12,12.69,53.5,33.02,3705.31,0.08,0.40,0.13,13.48,18.6628,3.08
UK,2000,4769.27,45387.12,32.75,28.49,37.02,15.48,3759.78,0.14,0.33,0.28,47.50,0.7883,1.18
Japan,2003,4343.59,43664.93,82.66,74.22,54.12,30.35,875.19,0.22,0.83,0.74,15.53,0.2015,1.12
UK,2017,2415.29,36070.69,20.79,77.36,31.1,14.19,1272.92,0.17,0.21,0.77,54.71,0.5270,0.27
India,2007,631.16,1693.56,32.06,60.99,38.88,34.1,2949.53,0.26,0.32,0.61,27.02,4.6732,0.52
Brazil,2019,4349.63,17398.77,81.37,13.98,31.15,27.05,205.58,0.34,0.81,0.14,41.80,0.0473,5.79
Russia,2015,7903.23,34276.25,33.11,11.65,28.61,11.02,3356.22,0.29,0.33,0.12,60.37,0.4247,2.75
Russia,2020,7181.29,6886.93,50.16,43.57,36.85,12.73,766.82,0.4,0.50,0.44,50.42,0.1068,1.14
Germany,2010,8621.87,40153.85,7.81,79.98,33.39,35.92,2096.31,0.33,0.08,0.80,30.69,0.2431,0.10
USA,2019,194.87,45771.4,88.72,70.85,51.49,10.99,1634.93,0.18,0.89,0.71,37.52,8.3898,1.25
USA,2020,9667.55,18028.17,75.12,75.32,49.91,18.96,576.95,0.1,0.75,0.75,31.13,0.0597,1.00
Germany,2020,3479.98,35439.23,58.92,53.65,34.34,27.01,2914.92,0.34,0.59,0.54,38.65,0.8376,1.09
Australia,2020,9904.94,7836.1,10.16,70.14,59.69,16.4,1838.17,0.15,0.10,0.70,23.91,0.1856,0.14
Russia,2018,2600.93,34695.41,11.36,32.38,58.95,16.73,267.73,0.19,0.11,0.32,24.32,0.1029,0.34
Australia,2022,4768.21,1562.04,51.32,11.92,56.71,33.28,2249.88,0.41,0.51,0.12,10.01,0.4719,4.25
Japan,2018,3603.88,7963.19,29.23,74.28,43.46,18.73,2971.78,0.15,0.29,0.74,37.81,0.8246,0.39
Japan,2017,3622.03,35639.13,57.94,25.29,36.49,11.16,695.55,0.29,0.58,0.25,52.35,0.1920,2.32
China,2018,8438.59,35736.59,55.85,60.99,32.52,31.63,2945.72,0.09,0.56,0.61,35.85,0.3491,0.92
UK,2010,7489.55,32237.55,76.29,56.13,20.6,38.63,1545.02,0.24,0.76,0.56,40.77,0.2063,1.36
USA,2002,9922.3,24129.52,28.92,21.07,45.27,34.96,1335.26,0.49,0.29,0.21,19.77,0.1346,1.38
China,2007,6173.8,33907.95,54.12,23.7,42.13,26.46,3987.64,0.48,0.54,0.24,31.41,0.6459,2.25
Brazil,2019,4686.24,38803.14,71.08,33.04,45.19,22.75,2365.32,0.48,0.71,0.33,32.06,0.5047,2.15
Germany,2018,991.73,48340.84,46.72,62.99,43.04,37.75,1920.72,0.32,0.47,0.63,19.21,1.9367,0.75
Germany,2009,9965.96,44487.73,75.6,12.75,25.51,32.99,4074.46,0.18,0.76,0.13,41.50,0.4088,5.85
